"Gene.ID"	"Gene.symbol"
"57605"	"PITPNM2"
"9683"	"N4BP1"
"27145"	"FILIP1"
"283677"	"REC114"
"255394"	"TCP11L2"
"5764"	"PTN"
"5243"	"ABCB1"
"10446"	"LRRN2"
"93611"	"FBXO44"
"10630"	"PDPN"
"645321"	"LOC645321"
"100533182"	"SEC24B-AS1"
"10440"	"TIMM17A"
"25898"	"RCHY1"
"10262"	"SF3B4"
"10692"	"RRH"
"158866"	"ZDHHC15"
"170692"	"ADAMTS18"
""	""
"101928269///100506403///861"	"LOC101928269///LOC100506403///RUNX1"
"619571///619570///10399"	"SNORD96A///SNORD95///RACK1"
"51361"	"HOOK1"
"79413"	"ZBED2"
"728841"	"NBPF8"
"23205"	"ACSBG1"
"8760"	"CDS2"
""	""
"3381"	"IBSP"
"127602"	"DNAH14"
"7503"	"XIST"
"96459"	"FNIP1"
""	""
"55340"	"GIMAP5"
"126068"	"ZNF441"
"100616668"	"TPTE2P5"
"667"	"DST"
"148581"	"UBE2U"
"103352670"	"LINC01419"
"100507353///773"	"LOC100507353///CACNA1A"
"7381"	"UQCRB"
""	""
"9085"	"CDY1"
"1471"	"CST3"
"85395"	"FAM207A"
"117157"	"SH2D1B"
""	""
"2316"	"FLNA"
"5618"	"PRLR"
""	""
"10050"	"SLC17A4"
""	""
""	""
"871"	"SERPINH1"
"79628"	"SH3TC2"
"2944"	"GSTM1"
"9196"	"KCNAB3"
"101930115///730094///146177"	"LOC101930115///C16orf52///VWA3A"
""	""
"441024"	"MTHFD2L"
""	""
"64921"	"CASD1"
"5789"	"PTPRD"
"148113"	"CILP2"
"101929341"	"LOC101929341"
"100874180"	"LINC00459"
"80258"	"EFHC2"
""	""
"22852"	"ANKRD26"
""	""
"100506994"	"PTPRG-AS1"
"4122"	"MAN2A2"
"3107"	"HLA-C"
"7266"	"DNAJC7"
"387921"	"NHLRC3"
"28991"	"COMMD5"
"10085"	"EDIL3"
""	""
"54858"	"PGPEP1"
"152118"	"C3orf79"
""	""
"8028"	"MLLT10"
"2622"	"GAS8"
"121643"	"FOXN4"
"2260"	"FGFR1"
"6334"	"SCN8A"
"79228"	"THOC6"
""	""
"2067"	"ERCC1"
"5831"	"PYCR1"
"4774"	"NFIA"
"84698"	"CAPS2"
"22837"	"COBLL1"
"201501"	"ZBTB7C"
"80724"	"ACAD10"
"160428"	"ALDH1L2"
""	""
""	""
"55686"	"MREG"
"101929480"	"LOC101929480"
"100130519"	"TMEM221"
"29915"	"HCFC2"
""	""
"100506472"	"LOC100506472"
""	""
"94031"	"HTRA3"
"100528030///8693"	"POC1B-GALNT4///GALNT4"
"843"	"CASP10"
"7320"	"UBE2B"
""	""
"492311"	"IGIP"
"8763"	"CD164"
""	""
"85016"	"C11orf70"
""	""
"7544"	"ZFY"
"23150"	"FRMD4B"
"84529"	"C15orf41"
""	""
""	""
"5194"	"PEX13"
"113251"	"LARP4"
"55323"	"LARP6"
""	""
""	""
"374900"	"ZNF568"
"5101"	"PCDH9"
"101928834"	"LOC101928834"
"7329"	"UBE2I"
""	""
"22999"	"RIMS1"
"10158"	"PDZK1IP1"
""	""
"58517"	"RBM25"
"28976"	"ACAD9"
"122525"	"C14orf28"
"5714"	"PSMD8"
"3594"	"IL12RB1"
"8563"	"THOC5"
""	""
"1452"	"CSNK1A1"
"100302263///3992"	"MIR1908///FADS1"
"11080"	"DNAJB4"
"2937"	"GSS"
"51155"	"HN1"
"101929623"	"LINC01215"
"22798"	"LAMB4"
"152404"	"IGSF11"
""	""
"79570"	"NKAIN1"
"54937"	"SOHLH2"
"931"	"MS4A1"
"552891///548645"	"DNAJC25-GNG10///DNAJC25"
"1678"	"TIMM8A"
"399474"	"TMEM200B"
"401021///3233///3232"	"LOC401021///HOXD4///HOXD3"
"55168"	"MRPS18A"
"988"	"CDC5L"
"9912"	"ARHGAP44"
"5318"	"PKP2"
"213"	"ALB"
"317781"	"DDX51"
"10475"	"TRIM38"
"339221"	"ENPP7"
"4811"	"NID1"
""	""
""	""
"51705"	"EMCN"
""	""
"22802"	"CLCA4"
"196472"	"FAM71C"
"64231"	"MS4A6A"
"201895"	"SMIM14"
""	""
"8128"	"ST8SIA2"
"1588"	"CYP19A1"
"6628"	"SNRPB"
"123355"	"LRRC28"
"399"	"RHOH"
"78996"	"C7orf49"
"83891"	"SNX25"
"84166"	"NLRC5"
""	""
"64582"	"GPR135"
"100506013"	"APELA"
"10516"	"FBLN5"
""	""
"6564"	"SLC15A1"
"55957"	"LIN37"
"221806"	"VWDE"
"117584"	"RFFL"
"2623"	"GATA1"
""	""
""	""
"7402"	"UTRN"
"3855"	"KRT7"
""	""
"325"	"APCS"
""	""
"643711"	"LOC643711"
""	""
""	""
""	""
"64241"	"ABCG8"
"102465449///84447"	"MIR6751///SYVN1"
"200403"	"VWA3B"
""	""
"54830"	"NUP62CL"
"3930"	"LBR"
"63934"	"ZNF667"
"9378"	"NRXN1"
"684"	"BST2"
"285780"	"LY86-AS1"
"1745"	"DLX1"
""	""
"7565"	"ZNF17"
""	""
"360"	"AQP3"
"378925"	"RNF148"
"25948"	"KBTBD2"
""	""
"4308"	"TRPM1"
"93210"	"PGAP3"
"9765"	"ZFYVE16"
"84660"	"CCDC62"
"114609"	"TIRAP"
"283075"	"LOC283075"
"79609"	"VCPKMT"
"79699"	"ZYG11B"
"1612"	"DAPK1"
"10440"	"TIMM17A"
"64090"	"GAL3ST2"
""	""
""	""
"284757"	"MIR646HG"
"149076"	"ZNF362"
"100507027"	"MRLN"
"144811"	"LACC1"
""	""
"7582"	"ZNF33B"
"643749"	"TRAF3IP2-AS1"
""	""
"102546299"	"LOC102546299"
"246269"	"LACE1"
""	""
"54463"	"FAM134B"
"2113"	"ETS1"
"83866"	"TTTY11"
"4670"	"HNRNPM"
""	""
""	""
"51535"	"PPHLN1"
"79442"	"LRRC2"
"7707"	"ZNF148"
"93594"	"TBC1D31"
"256126"	"SYCE2"
"5771"	"PTPN2"
"54665"	"RSBN1"
"54708"	"MARCH5"
"126823"	"KLHDC9"
"55194"	"EVA1B"
"9441"	"MED26"
"55544"	"RBM38"
"100874195"	"DIAPH3-AS1"
"399947"	"C11orf87"
"85301"	"COL27A1"
""	""
"55596"	"ZCCHC8"
"9842"	"PLEKHM1"
"28231"	"SLCO4A1"
""	""
"3846"	"KRTAP5-9"
"56111"	"PCDHGA4"
"3627"	"CXCL10"
"253559"	"CADM2"
"401497"	"LINC01242"
"1355"	"COX15"
"2624"	"GATA2"
"6403"	"SELP"
"56112///56110///56109///56106///56105///26025///5098"	"PCDHGA3///PCDHGA5///PCDHGA6///PCDHGA10///PCDHGA11///PCDHGA12///PCDHGC3"
"386758"	"ZNF582-AS1"
"101928551"	"LOC101928551"
"287015"	"TRIM42"
"6497"	"SKI"
"10959"	"TMED2"
"58510"	"PRODH2"
"148137"	"PROSER3"
"386757///6535"	"SLC6A10P///SLC6A8"
"154043"	"CNKSR3"
""	""
"133522"	"PPARGC1B"
"7480"	"WNT10B"
""	""
"57721"	"METTL14"
"332"	"BIRC5"
"245"	"ALOX12P2"
"51734"	"MSRB1"
"8407"	"TAGLN2"
""	""
"800"	"CALD1"
"65084///10049"	"TMEM135///DNAJB6"
"101927204"	"LOC101927204"
""	""
"23040"	"MYT1L"
"101928583"	"LOC101928583"
"6208"	"RPS14"
"1362"	"CPD"
"283454"	"LOC283454"
"2747"	"GLUD2"
"84548"	"TMEM185A"
"127253"	"TYW3"
"6391"	"SDHC"
"9223"	"MAGI1"
"113510"	"HELQ"
"284825"	"LOC284825"
"10186"	"LHFP"
""	""
""	""
"55004"	"LAMTOR1"
"4585"	"MUC4"
"54741///3953"	"LEPROT///LEPR"
"124637"	"CYB5D1"
"55663"	"ZNF446"
"286122"	"C8orf31"
"55777"	"MBD5"
"313"	"AOAH"
"1291"	"COL6A1"
"148"	"ADRA1A"
"50619"	"DEF6"
"132556"	"BTF3P13"
""	""
"6050"	"RNH1"
"101928729"	"LOC101928729"
"5441"	"POLR2L"
""	""
"28396///3493"	"IGHV4-31///IGHA1"
"7499"	"XG"
""	""
"1122"	"CHML"
"117247"	"SLC16A10"
"347853"	"TBX10"
"63923"	"TNN"
"80110"	"ZNF614"
"359"	"AQP2"
"5787"	"PTPRB"
"148534"	"TMEM56"
""	""
""	""
"6426"	"SRSF1"
"8277"	"TKTL1"
"57534"	"MIB1"
"11133"	"KPTN"
"118424"	"UBE2J2"
"389641"	"LOC389641"
"9022"	"CLIC3"
"100528016///1500"	"TMX2-CTNND1///CTNND1"
"101929549"	"LOC101929549"
""	""
"121665"	"SPPL3"
"55848"	"PLGRKT"
"931"	"MS4A1"
"11174"	"ADAMTS6"
"10591"	"DNPH1"
"100506289"	"LOC100506289"
"5465"	"PPARA"
"55565"	"ZNF821"
""	""
"1053"	"CEBPE"
"50484"	"RRM2B"
"55432"	"YOD1"
"71///60"	"ACTG1///ACTB"
"2623"	"GATA1"
"51299"	"NRN1"
"2984"	"GUCY2C"
""	""
"51735"	"RAPGEF6"
"117248"	"GALNT15"
"55435"	"AP1AR"
""	""
"4155"	"MBP"
"10847"	"SRCAP"
"79632"	"FAM184A"
"100129482"	"ZNF37BP"
"286046"	"XKR6"
""	""
"79838"	"TMC5"
"4287"	"ATXN3"
""	""
""	""
"733"	"C8G"
"389840"	"MAP3K15"
"57669"	"EPB41L5"
"4697"	"NDUFA4"
"126731"	"CCSAP"
"202374"	"STK32A"
"8896"	"BUD31"
""	""
"128153"	"SPATA17"
""	""
"7955"	"RNF217-AS1"
"79133"	"NDUFAF5"
"6594"	"SMARCA1"
"91179"	"SCARF2"
""	""
"56288"	"PARD3"
"199857"	"ALG14"
"101928238"	"LOC101928238"
"100271927///401331///10156"	"RASA4B///RASA4CP///RASA4"
"4891"	"SLC11A2"
"7380"	"UPK3A"
"26273"	"FBXO3"
"100130992"	"LOC100130992"
"55216"	"C11orf57"
"101930150///4763"	"NF1P9///NF1"
"1805"	"DPT"
"115294"	"PCMTD1"
"203286"	"ANKS6"
"10418"	"SPON1"
"54979"	"HRASLS2"
""	""
"8473"	"OGT"
"27352"	"SGSM3"
"4864"	"NPC1"
""	""
"1301"	"COL11A1"
"6868"	"ADAM17"
""	""
""	""
"85478"	"CCDC65"
"100129128"	"KHDC1L"
"9813"	"EFCAB14"
"84804"	"MFSD9"
"827"	"CAPN6"
"101928043"	"LOC101928043"
"4329"	"ALDH6A1"
""	""
"83658"	"DYNLRB1"
"9771"	"RAPGEF5"
"9941"	"EXOG"
"221656"	"KDM1B"
""	""
"10578"	"GNLY"
"2251"	"FGF6"
"113115"	"MTFR2"
""	""
""	""
"5211"	"PFKL"
""	""
"283104"	"SBF2-AS1"
"100287569"	"LINC00173"
"84196"	"USP48"
"6314"	"ATXN7"
""	""
""	""
"54938"	"SARS2"
"79890"	"RIN3"
"79782"	"LRRC31"
"160728"	"SLC5A8"
"25917"	"THUMPD3"
"57492"	"ARID1B"
"23062"	"GGA2"
"348807"	"CFAP100"
"54899"	"PXK"
""	""
"256130"	"TMEM196"
"51266"	"CLEC1B"
"286177"	"LOC286177"
"23321"	"TRIM2"
"1768"	"DNAH6"
""	""
"285103"	"MED15P9"
"10243"	"GPHN"
"101930608"	"LOC101930608"
"2760"	"GM2A"
"57693"	"ZNF317"
"26497"	"OR10D3"
"100137049///8681"	"PLA2G4B///JMJD7-PLA2G4B"
"267012"	"DAOA"
"2316"	"FLNA"
"344595"	"DUBR"
"96764"	"TGS1"
"22797"	"TFEC"
"57669"	"EPB41L5"
"100529262///53916"	"MIA-RAB4B///RAB4B"
"90550"	"MCU"
"10061"	"ABCF2"
"26341"	"OR5H1"
"340481"	"ZDHHC21"
"11083"	"DIDO1"
"9818"	"NUP58"
"101340250///100124541///728239///81557"	"SNORA11E///SNORA11D///MAGED4///MAGED4B"
"57560"	"IFT80"
"100142659///100128553///643854///441294"	"CTAGE8///CTAGE4///CTAGE9///CTAGE15"
"8334"	"HIST1H2AC"
"256158"	"HMCN2"
"100505494"	"ANKRD10-IT1"
"869"	"CBLN1"
""	""
"9880"	"ZBTB39"
"55715"	"DOK4"
"10980"	"COPS6"
"56850"	"GRIPAP1"
"5747"	"PTK2"
"9066"	"SYT7"
"23181"	"DIP2A"
"101929036///5053"	"LOC101929036///PAH"
"23118"	"TAB2"
"90338"	"ZNF160"
"166752"	"FREM3"
"8649"	"LAMTOR3"
"1285"	"COL4A3"
"55748"	"CNDP2"
"3044"	"HBBP1"
"56977"	"STOX2"
"84902"	"CEP89"
"54344"	"DPM3"
"1936"	"EEF1D"
"57152"	"SLURP1"
"494115"	"RBMXL1"
"56938"	"ARNTL2"
"4094"	"MAF"
"8975"	"USP13"
"55911"	"APOBR"
"26692"	"OR2W1"
""	""
"117177"	"RAB3IP"
""	""
"727701"	"LINC00165"
"3749"	"KCNC4"
"3488"	"IGFBP5"
"7259"	"TSPYL1"
"55119"	"PRPF38B"
"653"	"BMP5"
"9454"	"HOMER3"
"93986"	"FOXP2"
"4438"	"MSH4"
"10699"	"CORIN"
"255480"	"TBX5-AS1"
""	""
"114902///83552"	"C1QTNF5///MFRP"
"400955"	"LINC01122"
""	""
"338799"	"LINC01089"
"8301"	"PICALM"
""	""
"1203"	"CLN5"
""	""
"7757"	"ZNF208"
"79800"	"CARF"
"3640"	"INSL3"
"100131205///619499///26771///6144"	"RPL21P28///SNORA27///SNORD102///RPL21"
"2315"	"MLANA"
"22925"	"PLA2R1"
"57511"	"COG6"
"219927"	"MRPL21"
""	""
"346007"	"EYS"
""	""
"64837"	"KLC2"
"10900"	"RUNDC3A"
"5322"	"PLA2G5"
"30813"	"VSX1"
"101929164"	"LOC101929164"
"57210"	"SLC45A4"
"2776"	"GNAQ"
"80759"	"KHDC1"
""	""
""	""
"1958"	"EGR1"
"729830"	"FAM160A1"
"101929115///4297"	"LOC101929115///KMT2A"
""	""
"26227"	"PHGDH"
"126248"	"WDR88"
"22982"	"DIP2C"
""	""
"27303"	"RBMS3"
""	""
"84253"	"GARNL3"
"27115"	"PDE7B"
"10150"	"MBNL2"
""	""
"11228"	"RASSF8"
"7018"	"TF"
"4726"	"NDUFS6"
""	""
"51435"	"SCARA3"
"25834"	"MGAT4C"
"101928879///58500///28991"	"LOC101928879///ZNF250///COMMD5"
""	""
""	""
""	""
"5205"	"ATP8B1"
"335"	"APOA1"
"5194"	"PEX13"
"102546299"	"LOC102546299"
"10611"	"PDLIM5"
"2971"	"GTF3A"
"56203"	"LMOD3"
"51020"	"HDDC2"
"8395"	"PIP5K1B"
""	""
"101928545"	"SEPT7-AS1"
"28996"	"HIPK2"
""	""
""	""
""	""
""	""
"101927682"	"CD81-AS1"
"101927359"	"LOC101927359"
"7112"	"TMPO"
"253260"	"RICTOR"
""	""
""	""
"30832"	"ZNF354C"
"255252"	"LRRC57"
"64641"	"EBF2"
"122786"	"FRMD6"
"100616378///653784///80097"	"MIR4784///MZT2A///MZT2B"
"3184"	"HNRNPD"
"84867"	"PTPN5"
"27067"	"STAU2"
"23042"	"PDXDC1"
"5202"	"PFDN2"
"79169"	"C1orf35"
"100130548"	"LOC100130548"
"23265"	"EXOC7"
"10725"	"NFAT5"
"64067"	"NPAS3"
"55248"	"TMEM206"
"374654"	"KIF7"
"10493"	"VAT1"
"2288"	"FKBP4"
"26268"	"FBXO9"
""	""
""	""
"7262"	"PHLDA2"
"57380"	"MRS2"
"4293"	"MAP3K9"
"81285"	"OR51E2"
"83483"	"PLVAP"
"100529240///399669"	"ZNF816-ZNF321P///ZNF321P"
"148103"	"ZNF599"
"10257"	"ABCC4"
"11317"	"RBPJL"
"374887"	"YJEFN3"
"3135"	"HLA-G"
"3775"	"KCNK1"
"6585"	"SLIT1"
"283554"	"GPR137C"
"4907"	"NT5E"
""	""
"1235"	"CCR6"
""	""
"79628"	"SH3TC2"
"2849"	"GPR26"
""	""
"100507616///574028"	"LOC100507616///CLLU1"
""	""
"6891"	"TAP2"
"124997"	"WDR81"
"3607"	"FOXK2"
"101927338///10984"	"LOC101927338///KCNQ1OT1"
"388439"	"FLJ12120"
""	""
"288"	"ANK3"
"7482"	"WNT2B"
"51773"	"RSF1"
"11120"	"BTN2A1"
"10961"	"ERP29"
"25777"	"SUN2"
"201798"	"TIGD4"
"6183"	"MRPS12"
"9197"	"SLC33A1"
"5830"	"PEX5"
"101930404///100033820///100033802///100033450///100033444///100033433///100033416///347746///91380///6638///3653"	"LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///SNRPN///IPW"
""	""
"80097"	"MZT2B"
"166968"	"MIER3"
"57643"	"ZSWIM5"
"55752"	"SEPT11"
"56899"	"ANKS1B"
"100534589///442920///3205"	"HOXA10-HOXA9///MIR196B///HOXA9"
"10666"	"CD226"
"113612"	"CYP2U1"
"394"	"ARHGAP5"
"54776"	"PPP1R12C"
"3449"	"IFNA16"
"132001"	"TAMM41"
"151354"	"FAM84A"
"25902"	"MTHFD1L"
"51411"	"BIN2"
"5711"	"PSMD5"
""	""
"9382"	"COG1"
"6511"	"SLC1A6"
"10807"	"SDCCAG3"
"55075"	"UACA"
"6535"	"SLC6A8"
"113000"	"RPUSD1"
"5569"	"PKIA"
"197320"	"ZNF778"
"171023"	"ASXL1"
"8120"	"AP3B2"
"159686"	"CFAP58"
"78990"	"OTUB2"
"1952"	"CELSR2"
""	""
"5629"	"PROX1"
"6579"	"SLCO1A2"
""	""
"57089"	"ENTPD7"
"6890"	"TAP1"
"2055"	"CLN8"
"80108"	"ZFP2"
"56105///5098"	"PCDHGA11///PCDHGC3"
"2567"	"GABRG3"
"266727"	"MDGA1"
"55729"	"ATF7IP"
"826"	"CAPNS1"
"139599"	"MAGEE2"
"3674"	"ITGA2B"
""	""
"282679"	"AQP11"
"101930388///101928143///8650"	"LOC101930388///LOC101928143///NUMB"
"80210"	"ARMC9"
"2898"	"GRIK2"
"5539"	"PPY"
""	""
"55320"	"MIS18BP1"
"64783"	"RBM15"
"406938"	"MIR146A"
"101929748"	"LOC101929748"
""	""
"83744"	"ZNF484"
""	""
""	""
"374491"	"TPTE2P6"
""	""
"54471"	"MIEF1"
"642852"	"LOC642852"
"9149"	"DYRK1B"
"64769"	"MEAF6"
"353219"	"KAAG1"
"192666"	"KRT24"
"55660"	"PRPF40A"
"284131"	"ENDOV"
"150696"	"PROM2"
"158358"	"KIAA2026"
"9750"	"FAM65B"
"27241"	"BBS9"
"7050"	"TGIF1"
"10044"	"SH2D3C"
""	""
"5146"	"PDE6C"
"5733"	"PTGER3"
"9454"	"HOMER3"
"9743"	"ARHGAP32"
"10687"	"PNMA2"
"54898"	"ELOVL2"
"11251"	"PTGDR2"
""	""
"6327"	"SCN2B"
"9457"	"FHL5"
""	""
"388336"	"SHISA6"
"5244///5243"	"ABCB4///ABCB1"
"27197"	"GPR82"
"29774"	"POM121L9P"
"64282"	"PAPD5"
"65992"	"DDRGK1"
"1200"	"TPP1"
"693197///283131"	"MIR612///NEAT1"
"9904"	"RBM19"
""	""
"4635"	"MYL4"
"8496"	"PPFIBP1"
"3746"	"KCNC1"
"100033819///283120"	"MIR675///H19"
"645961"	"SPATA31C2"
"222698"	"NKAPL"
"9169"	"SCAF11"
"56907"	"SPIRE1"
"8529///4051"	"CYP4F2///CYP4F3"
""	""
"2688///1444///1442"	"GH1///CSHL1///CSH1"
""	""
"8411"	"EEA1"
""	""
"25900"	"IFFO1"
"101928861"	"LOC101928861"
"29797"	"POM121L8P"
"54976"	"C20orf27"
"10524"	"KAT5"
""	""
"9705"	"ST18"
"121006"	"FAM186A"
"29915"	"HCFC2"
"143872"	"ARHGAP42"
"8671"	"SLC4A4"
"58493"	"INIP"
"55670"	"PEX26"
"100287808"	"LOC100287808"
""	""
"1992"	"SERPINB1"
"81502"	"HM13"
"56993"	"TOMM22"
"54764"	"ZRANB1"
"158381"	"ATP8B5P"
"8503"	"PIK3R3"
"219347"	"TMEM254-AS1"
""	""
"8076"	"MFAP5"
"145788"	"C15orf65"
"23008"	"KLHDC10"
"140775"	"SMCR8"
"3895"	"KTN1"
"10539"	"GLRX3"
"84059"	"ADGRV1"
"80005"	"DOCK5"
""	""
"196374"	"KRT78"
"79933"	"SYNPO2L"
"3189"	"HNRNPH3"
"8835"	"SOCS2"
"51389"	"RWDD1"
""	""
"159989"	"DEUP1"
"5445"	"PON2"
"8347"	"HIST1H2BC"
"79659"	"DYNC2H1"
"4286"	"MITF"
"6326"	"SCN2A"
"84572"	"GNPTG"
"285237"	"C3orf38"
"255403///152687"	"ZNF718///ZNF595"
"105370697"	"LOC105370697"
"90485"	"ZNF835"
"4907"	"NT5E"
"146429"	"SLC22A31"
"3268"	"AGFG2"
"25778"	"DSTYK"
"27012"	"KCNV1"
"5886"	"RAD23A"
"1020"	"CDK5"
"100130357"	"LOC100130357"
"4719"	"NDUFS1"
"51078"	"THAP4"
""	""
"22996"	"TTC39A"
"2834"	"PRLHR"
""	""
"100289341"	"MAN1B1-AS1"
"4286"	"MITF"
"57589"	"RIC1"
"101930112///6687"	"LOC101930112///SPG7"
"440957"	"SMIM4"
"3364"	"HUS1"
"6091"	"ROBO1"
"8027"	"STAM"
""	""
"862"	"RUNX1T1"
"57217"	"TTC7A"
"5608"	"MAP2K6"
""	""
"50832"	"TAS2R4"
"220202"	"ATOH7"
"5136"	"PDE1A"
"7352"	"UCP3"
""	""
"10400"	"PEMT"
"5902"	"RANBP1"
"26082"	"DKFZP434L187"
""	""
"582"	"BBS1"
"50810"	"HDGFRP3"
"1893"	"ECM1"
"7274"	"TTPA"
"254251"	"LCORL"
"55626"	"AMBRA1"
""	""
"341676"	"NEK5"
"8570"	"KHSRP"
"388284"	"C16orf86"
"100507099"	"FRY-AS1"
"11124"	"FAF1"
"55105"	"GPATCH2"
"116238"	"TLCD1"
""	""
"724102"	"SNHG4"
""	""
"348"	"APOE"
"3171"	"FOXA3"
"116986"	"AGAP2"
"79144"	"PPDPF"
"11231"	"SEC63"
""	""
"2532"	"ACKR1"
"84897"	"TBRG1"
"339456"	"TMEM52"
"23469"	"PHF3"
""	""
"11066"	"SNRNP35"
""	""
"8404"	"SPARCL1"
"84272"	"YIPF4"
"84229"	"DRC7"
"6014"	"RIT2"
"2893"	"GRIA4"
""	""
"645682///642559///5462///5460"	"POU5F1P4///POU5F1P3///POU5F1B///POU5F1"
"84277"	"DNAJC30"
"11346"	"SYNPO"
"10777"	"ARPP21"
"84292"	"WDR83"
""	""
""	""
""	""
""	""
"5196"	"PF4"
"6514"	"SLC2A2"
""	""
"54885"	"TBC1D8B"
"284576"	"LEMD1-AS1"
""	""
"55784"	"MCTP2"
""	""
"200958"	"MUC20"
"206358"	"SLC36A1"
""	""
"9927"	"MFN2"
""	""
""	""
"7328"	"UBE2H"
"1975"	"EIF4B"
"4907"	"NT5E"
"22888"	"UBOX5"
"2674"	"GFRA1"
"197"	"AHSG"
""	""
""	""
""	""
"284654"	"RSPO1"
"51188"	"SS18L2"
"2803"	"GOLGA4"
"2822"	"GPLD1"
"57828"	"CATSPERG"
""	""
"27010"	"TPK1"
"2760"	"GM2A"
"1983"	"EIF5"
"1236"	"CCR7"
"101927279"	"EP300-AS1"
"9148"	"NEURL1"
""	""
"84552"	"PARD6G"
"26586"	"CKAP2"
""	""
"390980"	"ZNF805"
"8573"	"CASK"
"3937"	"LCP2"
"84267"	"C9orf64"
"2625"	"GATA3"
"80230"	"RUFY1"
"9232"	"PTTG1"
"100271715"	"ARHGEF33"
"57480"	"PLEKHG1"
""	""
"100128731"	"OST4"
"8825"	"LIN7A"
"101927851"	"LOC101927851"
"203328"	"SUSD3"
"100873954"	"SNRK-AS1"
"1131"	"CHRM3"
""	""
""	""
"25917"	"THUMPD3"
"56913"	"C1GALT1"
""	""
"285761"	"DCBLD1"
"83473"	"KATNAL2"
"6373"	"CXCL11"
""	""
"26577"	"PCOLCE2"
"2625"	"GATA3"
"100131096"	"TNRC6C-AS1"
"50999"	"TMED5"
"6492"	"SIM1"
"105376944"	"LOC105376944"
"9639"	"ARHGEF10"
"29851"	"ICOS"
"4648"	"MYO7B"
"100505826"	"STK4-AS1"
"752014///51005"	"CEMP1///AMDHD2"
""	""
"57415"	"C3orf14"
"26529"	"OR12D2"
"90102"	"PHLDB2"
"974"	"CD79B"
""	""
"392307"	"FAM221B"
"164127"	"CCDC185"
"5829"	"PXN"
"148229"	"ATP8B3"
""	""
"11129"	"CLASRP"
""	""
"84629"	"TNRC18"
"4994"	"OR3A1"
"84033"	"OBSCN"
""	""
"51128"	"SAR1B"
"51114"	"ZDHHC9"
"100130418"	"CECR7"
"6624"	"FSCN1"
"5370"	"PMCHL2"
"1381"	"CRABP1"
"83884"	"SLC25A2"
""	""
"932"	"MS4A3"
""	""
""	""
"100507043"	"TUNAR"
"7490"	"WT1"
"285704"	"RGMB"
"5797"	"PTPRM"
""	""
"7273"	"TTN"
"55680"	"RUFY2"
"100506385"	"LINC01426"
""	""
"3619"	"INCENP"
""	""
"8526"	"DGKE"
"51389"	"RWDD1"
"7084"	"TK2"
"401585"	"LOC401585"
"3636"	"INPPL1"
"55008"	"HERC6"
""	""
"567"	"B2M"
""	""
"56172"	"ANKH"
"55290"	"BRF2"
""	""
"283788"	"LOC283788"
"84172"	"POLR1B"
""	""
"58483"	"LINC00474"
"729250///729246///729240///729233///122183"	"PRR20E///PRR20D///PRR20C///PRR20B///PRR20A"
"283337"	"ZNF740"
"10234"	"LRRC17"
"54435"	"HCG4"
""	""
"731789"	"LINC00202-2"
"1404"	"HAPLN1"
"84331"	"MCRIP2"
""	""
""	""
"9265"	"CYTH3"
"419"	"ART3"
"8834"	"TMEM11"
"9696"	"CROCC"
"101927282"	"LOC101927282"
"23002"	"DAAM1"
"100996579"	"LOC100996579"
""	""
"100293211///28396///3507///3502///3500///3493"	"LOC100293211///IGHV4-31///IGHM///IGHG3///IGHG1///IGHA1"
""	""
""	""
"25902"	"MTHFD1L"
"147650"	"SPACA6"
"51312"	"SLC25A37"
""	""
"101930067"	"LOC101930067"
"5195"	"PEX14"
"56978"	"PRDM8"
"100507507"	"LOC100507507"
""	""
"23564"	"DDAH2"
"54463"	"FAM134B"
"7306"	"TYRP1"
""	""
""	""
"3371"	"TNC"
"3730"	"ANOS1"
"1870"	"E2F2"
"10443"	"N4BP2L2"
""	""
""	""
"9334"	"B4GALT5"
"157697"	"ERICH1"
"117247"	"SLC16A10"
"54490"	"UGT2B28"
"100874182"	"LINC00424"
"10212"	"DDX39A"
"642236"	"FRG1JP"
"50807"	"ASAP1"
""	""
"80351"	"TNKS2"
"29850"	"TRPM5"
"6469"	"SHH"
"3202"	"HOXA5"
"3038"	"HAS3"
"71///60"	"ACTG1///ACTB"
"101410535"	"LAMTOR5-AS1"
"152573"	"SHISA3"
"685"	"BTC"
"2889"	"RAPGEF1"
"388630"	"TRABD2B"
"9874"	"TLK1"
"6484"	"ST3GAL4"
"5885"	"RAD21"
"192134"	"B3GNT6"
"9857"	"CEP350"
"117177"	"RAB3IP"
"79999"	"LOC79999"
"284551"	"LINC01226"
"3685"	"ITGAV"
"11095"	"ADAMTS8"
"51804"	"SIX4"
"2584"	"GALK1"
""	""
"161247"	"FITM1"
"59352"	"LGR6"
"1495"	"CTNNA1"
"10097"	"ACTR2"
"54059"	"YBEY"
"203523"	"ZNF449"
""	""
"101928139"	"LOC101928139"
"10524"	"KAT5"
"50626"	"CYHR1"
"80020"	"FOXRED2"
"9712"	"USP6NL"
""	""
"8760"	"CDS2"
""	""
"5498"	"PPOX"
"10810"	"WASF3"
"117143"	"TADA1"
"6443"	"SGCB"
""	""
"2033"	"EP300"
""	""
""	""
""	""
"388695"	"LYSMD1"
"80775"	"TMEM177"
